Id	Ctrl1	Ctrl3	Ctrl4	RNAi1	RNAi3	RNAi4	norm.Ctrl1	norm.Ctrl3	norm.Ctrl4	norm.RNAi1	norm.RNAi3	norm.RNAi4	baseMean	Untreated	RNAi	FoldChange	log2FoldChange	stat	pvalue	padj	dispGeneEst	dispFit	dispMAP	dispersion	betaConv	maxCooks
FBgn0014906	8218	2664	3136	5944	2382	2693	4139	4163	4468	3031	3332	3301	3739.06	4257	3221	0.756	-0.403	-3.831	0.000127483622554987	0.00265817411624238	0.0018	0.0137	0.0077	0.0077	TRUE	0.0332
FBgn0027590	1110	351	380	700	280	330	559	549	541	357	392	404	467.02	550	384	0.696	-0.523	-3.831	0.000127560431901329	0.00265817411624238	0	0.0196	0.0111	0.0111	TRUE	0.0516
FBgn0028331	12595	3848	4000	8117	3175	3943	6344	6014	5700	4139	4441	4833	5244.96	6019	4471	0.742	-0.43	-3.833	0.000126658447713605	0.00265817411624238	0.0042	0.0134	0.0089	0.0089	TRUE	0.0612
FBgn0031637	2857	976	1068	1986	840	895	1439	1525	1522	1013	1175	1097	1295.11	1495	1095	0.731	-0.451	-3.832	0.000127024418867292	0.00265817411624238	0.0027	0.0153	0.0091	0.0091	TRUE	0.0547
FBgn0031988	4563	1420	1446	3220	1206	1317	2298	2219	2060	1642	1687	1614	1920.14	2192	1648	0.751	-0.414	-3.83	0.000128327705173933	0.00265817411624238	0.0014	0.0145	0.0078	0.0078	TRUE	0.0334
FBgn0035879	3202	1136	1119	2196	900	1027	1613	1775	1594	1120	1259	1259	1436.66	1661	1213	0.729	-0.455	-3.831	0.00012751547071352	0.00265817411624238	0.0034	0.015	0.0094	0.0094	TRUE	0.0567
FBgn0042094	309	91	91	175	51	53	156	142	130	89	71	65	108.84	143	75	0.533	-0.908	-3.831	0.000127809819559342	0.00265817411624238	0.0111	0.0418	0.0301	0.0301	TRUE	0.3221
FBgn0260745	12787	4644	5296	7875	3757	4350	6440	7258	7546	4016	5255	5332	5974.43	7081	4868	0.687	-0.541	-3.815	0.000135993305448621	0.0028039175269233	0.0145	0.0134	0.0143	0.0143	TRUE	0.2888
FBgn0002945	169	65	44	82	19	29	85	102	63	42	27	36	58.89	83	35	0.426	-1.231	-3.8	0.000144487274166221	0.00295171594265718	0.0313	0.0663	0.0548	0.0548	TRUE	0.1281
FBgn0054056	212	59	64	84	39	40	107	92	91	43	55	49	72.76	97	49	0.494	-1.018	-3.795	0.000147492471704713	0.00300621383403634	0	0.0561	0.0359	0.0359	TRUE	0.1359
FBgn0033079	913	275	294	482	228	244	460	430	419	246	319	299	362.05	436	288	0.654	-0.614	-3.788	0.000152003005434417	0.00309107481599168	0.0082	0.0215	0.0158	0.0158	TRUE	0.2138
FBgn0003366	53	16	22	9	5	7	27	25	31	5	7	9	17.2	28	7	0.231	-2.114	-3.787	0.000152590248511848	0.00309594839064928	0	0.196	0.1297	0.1297	TRUE	0.4737
FBgn0005593	67474	25884	34498	40708	20186	24115	33984	40452	49156	20759	28233	29557	33690.26	41197	26183	0.636	-0.654	-3.779	0.000157610865245506	0.00318331060485652	0.0334	0.0129	0.0216	0.0216	TRUE	0.2144
FBgn0086358	3259	1217	1134	2101	923	1042	1641	1902	1616	1071	1291	1277	1466.46	1720	1213	0.705	-0.505	-3.771	0.000162546569325836	0.00327211416596833	0.0083	0.015	0.0122	0.0122	TRUE	0.1316
FBgn0262582	21109	7735	6683	13183	5783	6487	10632	12088	9523	6723	8088	7951	9167.47	10748	7587	0.706	-0.503	-3.771	0.000162742402102164	0.00327211416596833	0.0119	0.0132	0.0127	0.0127	TRUE	0.1447
FBgn0039776	6998	2565	2985	4601	1952	2528	3525	4009	4253	2346	2730	3099	3326.92	3929	2725	0.693	-0.528	-3.764	0.000167102673791418	0.00335221512491027	0.0135	0.0138	0.0139	0.0139	TRUE	0.1834
FBgn0010316	1283	355	314	790	213	231	646	555	447	403	298	283	438.72	549	328	0.599	-0.74	-3.757	0.000172265471101175	0.00343259183690865	0.0325	0.02	0.0254	0.0254	TRUE	0.2328
FBgn0036824	6331	2554	3118	4333	1861	2362	3189	3991	4443	2210	2603	2895	3221.75	3874	2569	0.663	-0.593	-3.749	0.00017762877008605	0.00352369589121703	0.0219	0.0138	0.0177	0.0177	TRUE	0.296
FBgn0004650	363	101	114	185	61	91	183	158	162	94	85	112	132.38	168	97	0.575	-0.798	-3.748	0.000178174028922342	0.00352665794580289	0.0036	0.0366	0.0242	0.0242	TRUE	0.1403
FBgn0011722	25973	10599	11068	16640	8334	8635	13082	16564	15771	8485	11656	10584	12690.39	15139	10242	0.676	-0.564	-3.747	0.00017892926238511	0.00353170066851227	0.0195	0.0131	0.0162	0.0162	TRUE	0.2764
FBgn0027578	3039	871	1007	2084	796	849	1531	1361	1435	1063	1113	1041	1257.23	1442	1072	0.742	-0.431	-3.746	0.000179701709716785	0.00353334023939824	0.0017	0.0153	0.0086	0.0086	TRUE	0.0364
FBgn0038745	3273	1089	1206	2456	944	1043	1648	1702	1718	1252	1320	1278	1486.66	1689	1283	0.76	-0.397	-3.738	0.000185754230363461	0.0036283178286126	0	0.015	0.0074	0.0074	TRUE	0.0073
